gene	n_isolates	prevalence	single_copy_frac	excluded_reason	is_core_cds
group_7158	1	0.0008	1.0		False
group_7150	1	0.0008	1.0		False
group_7148	1	0.0008	1.0		False
group_7131	1	0.0008	1.0		False
group_7120	1	0.0008	1.0		False
group_7117	1	0.0008	1.0		False
group_7115	1	0.0008	1.0		False
group_7113	1	0.0008	0.0		False
group_7112	1	0.0008	1.0		False
group_7111	1	0.0008	0.0		False
group_7110	1	0.0008	1.0		False
group_7109	1	0.0008	1.0		False
group_7108	1	0.0008	1.0		False
group_7107	1	0.0008	1.0		False
group_7106	1	0.0008	1.0		False
group_7105	1	0.0008	1.0		False
group_7102	1	0.0008	1.0		False
group_7101	1	0.0008	1.0		False
group_7099	1	0.0008	1.0		False
group_7098	1	0.0008	1.0		False
group_7097	1	0.0008	1.0		False
group_7096	1	0.0008	1.0		False
group_7095	1	0.0008	1.0		False
group_7094	1	0.0008	1.0		False
group_7093	1	0.0008	1.0		False
group_7092	1	0.0008	1.0		False
group_7091	1	0.0008	1.0		False
group_7090	1	0.0008	1.0		False
group_7089	1	0.0008	1.0		False
soxA	1	0.0008	1.0		False
group_7088	1	0.0008	1.0		False
group_7087	1	0.0008	1.0		False
group_7086	1	0.0008	1.0		False
group_7085	1	0.0008	1.0		False
group_7083	1	0.0008	1.0		False
group_7082	1	0.0008	1.0		False
group_7081	1	0.0008	1.0		False
group_7080	1	0.0008	1.0		False
group_7078	1	0.0008	1.0		False
group_7075	1	0.0008	1.0		False
group_7074	1	0.0008	1.0		False
group_7073	1	0.0008	1.0		False
group_7072	1	0.0008	1.0		False
group_7071	1	0.0008	1.0		False
group_7070	1	0.0008	1.0		False
group_7069	1	0.0008	1.0		False
group_7068	1	0.0008	1.0		False
group_7067	1	0.0008	1.0		False
group_7066	1	0.0008	1.0		False
group_7065	1	0.0008	1.0		False
group_7064	1	0.0008	1.0		False
group_7063	1	0.0008	1.0		False
group_7062	1	0.0008	1.0		False
group_7061	1	0.0008	1.0		False
group_7060	1	0.0008	1.0		False
group_7059	1	0.0008	1.0		False
group_7058	1	0.0008	1.0		False
group_7054	1	0.0008	1.0		False
group_7053	1	0.0008	1.0		False
group_7051	1	0.0008	1.0		False
group_7050	1	0.0008	1.0		False
group_7049	1	0.0008	1.0		False
group_7048	1	0.0008	1.0		False
group_7047	1	0.0008	1.0		False
group_7046	1	0.0008	1.0		False
group_7045	1	0.0008	1.0		False
group_7044	1	0.0008	1.0		False
group_7042	1	0.0008	1.0		False
group_7041	1	0.0008	1.0		False
group_7040	1	0.0008	1.0		False
group_7039	1	0.0008	1.0		False
group_7038	1	0.0008	1.0		False
group_7037	1	0.0008	1.0		False
group_7036	1	0.0008	1.0		False
group_7035	1	0.0008	1.0		False
ywnB	1	0.0008	1.0		False
group_7034	1	0.0008	1.0		False
group_7033	1	0.0008	1.0		False
group_7032	1	0.0008	1.0		False
group_7029	1	0.0008	1.0		False
group_7027	1	0.0008	1.0		False
group_7026	1	0.0008	1.0		False
group_7024	1	0.0008	1.0		False
group_7023	1	0.0008	1.0		False
group_7021	1	0.0008	1.0		False
group_7020	1	0.0008	1.0		False
group_7019	1	0.0008	1.0		False
group_7016	1	0.0008	1.0		False
group_7011	1	0.0008	1.0		False
group_7006	1	0.0008	1.0		False
group_7004	1	0.0008	1.0		False
group_7002	1	0.0008	1.0		False
group_7001	1	0.0008	1.0		False
group_7000	1	0.0008	1.0		False
group_6999	1	0.0008	1.0		False
group_6998	1	0.0008	1.0		False
group_6997	1	0.0008	1.0		False
group_6996	1	0.0008	1.0		False
group_6995	1	0.0008	1.0		False
group_6994	1	0.0008	1.0		False
group_6993	1	0.0008	1.0		False
group_6992	1	0.0008	1.0		False
group_6991	1	0.0008	1.0		False
group_6990	1	0.0008	1.0		False
group_6989	1	0.0008	1.0		False
group_6988	1	0.0008	1.0		False
group_6987	1	0.0008	1.0		False
group_6986	1	0.0008	1.0		False
group_6985	1	0.0008	1.0		False
group_6982	1	0.0008	1.0		False
group_6981	1	0.0008	1.0		False
group_6979	1	0.0008	1.0		False
group_6977	1	0.0008	1.0		False
group_6972	1	0.0008	1.0		False
group_6967	1	0.0008	1.0		False
group_6952	1	0.0008	1.0		False
group_6950	1	0.0008	1.0		False
group_6949	1	0.0008	1.0		False
group_6947	1	0.0008	1.0		False
group_6945	1	0.0008	1.0		False
group_6944	1	0.0008	1.0		False
group_6943	1	0.0008	1.0		False
group_6942	1	0.0008	1.0		False
group_6941	1	0.0008	1.0		False
group_6940	1	0.0008	1.0		False
group_6939	1	0.0008	1.0		False
group_6938	1	0.0008	1.0		False
group_6937	1	0.0008	1.0		False
group_6936	1	0.0008	1.0		False
group_6935	1	0.0008	1.0		False
group_6934	1	0.0008	1.0		False
group_6933	1	0.0008	1.0		False
group_6932	1	0.0008	1.0		False
group_6931	1	0.0008	1.0		False
group_6930	1	0.0008	1.0		False
group_6929	1	0.0008	1.0		False
group_6926	1	0.0008	1.0		False
group_6925	1	0.0008	1.0		False
group_6922	1	0.0008	1.0		False
group_6921	1	0.0008	1.0		False
group_6920	1	0.0008	1.0		False
group_6917	1	0.0008	1.0		False
group_6915	1	0.0008	1.0		False
group_6914	1	0.0008	1.0		False
group_6913	1	0.0008	1.0		False
group_6912	1	0.0008	1.0		False
group_6911	1	0.0008	1.0		False
group_6910	1	0.0008	1.0		False
group_6909	1	0.0008	1.0		False
group_6908	1	0.0008	1.0		False
group_6907	1	0.0008	1.0		False
group_6906	1	0.0008	1.0		False
group_6905	1	0.0008	1.0		False
group_6904	1	0.0008	1.0		False
group_6903	1	0.0008	1.0		False
group_6902	1	0.0008	1.0		False
group_6901	1	0.0008	1.0		False
group_6900	1	0.0008	1.0		False
group_6899	1	0.0008	1.0		False
group_6898	1	0.0008	1.0		False
group_6897	1	0.0008	1.0		False
group_6896	1	0.0008	1.0		False
group_6895	1	0.0008	1.0		False
group_6894	1	0.0008	1.0		False
group_6893	1	0.0008	1.0		False
group_6892	1	0.0008	1.0		False
group_6891	1	0.0008	1.0		False
group_6890	1	0.0008	1.0		False
group_6889	1	0.0008	1.0		False
group_6888	1	0.0008	1.0		False
group_6887	1	0.0008	1.0		False
group_6886	1	0.0008	1.0		False
group_6885	1	0.0008	1.0		False
group_6884	1	0.0008	1.0		False
group_6883	1	0.0008	1.0		False
group_6882	1	0.0008	1.0		False
group_6881	1	0.0008	1.0		False
group_6878	1	0.0008	1.0		False
group_6875	1	0.0008	1.0		False
group_6874	1	0.0008	1.0		False
group_6873	1	0.0008	1.0		False
group_6872	1	0.0008	1.0		False
group_6871	1	0.0008	1.0		False
group_6870	1	0.0008	1.0		False
group_6869	1	0.0008	1.0		False
group_6868	1	0.0008	1.0		False
group_6867	1	0.0008	1.0		False
group_6864	1	0.0008	1.0		False
group_6859	1	0.0008	1.0		False
group_6857	1	0.0008	1.0		False
group_6856	1	0.0008	1.0		False
group_6855	1	0.0008	1.0		False
group_6854	1	0.0008	1.0		False
group_6853	1	0.0008	1.0		False
group_6846	1	0.0008	1.0		False
group_6844	1	0.0008	1.0		False
group_6843	1	0.0008	1.0		False
group_6842	1	0.0008	1.0		False
group_6841	1	0.0008	1.0		False
group_6840	1	0.0008	1.0		False
group_6837	1	0.0008	1.0		False
group_6836	1	0.0008	1.0		False
group_6835	1	0.0008	1.0		False
group_6828	1	0.0008	1.0		False
group_6824	1	0.0008	1.0		False
group_6821	1	0.0008	1.0		False
group_6820	1	0.0008	1.0		False
group_6819	1	0.0008	1.0		False
group_6818	1	0.0008	1.0		False
group_6817	1	0.0008	1.0		False
group_6816	1	0.0008	1.0		False
group_6809	1	0.0008	1.0		False
group_6808	1	0.0008	1.0		False
group_6806	1	0.0008	1.0		False
group_6805	1	0.0008	1.0		False
group_6804	1	0.0008	1.0		False
group_6794	1	0.0008	1.0		False
group_6793	1	0.0008	1.0		False
group_6792	1	0.0008	1.0		False
group_6790	1	0.0008	1.0		False
group_6789	1	0.0008	1.0		False
group_6788	1	0.0008	1.0		False
group_6787	1	0.0008	1.0		False
group_6786	1	0.0008	1.0		False
group_6785	1	0.0008	1.0		False
group_6784	1	0.0008	1.0		False
group_6783	1	0.0008	1.0		False
group_6782	1	0.0008	1.0		False
group_6779	1	0.0008	1.0		False
group_6778	1	0.0008	1.0		False
group_6777	1	0.0008	1.0		False
group_6776	1	0.0008	1.0		False
group_6775	1	0.0008	1.0		False
group_6774	1	0.0008	1.0		False
group_6773	1	0.0008	1.0		False
group_6769	1	0.0008	1.0		False
group_6768	1	0.0008	1.0		False
group_6767	1	0.0008	1.0		False
group_6766	1	0.0008	1.0		False
group_6765	1	0.0008	1.0		False
group_6763	1	0.0008	1.0		False
group_6762	1	0.0008	1.0		False
group_6761	1	0.0008	1.0		False
group_6759	1	0.0008	1.0		False
group_6758	1	0.0008	1.0		False
group_6745	1	0.0008	1.0		False
group_6743	1	0.0008	1.0		False
group_6742	1	0.0008	1.0		False
group_6719	1	0.0008	1.0		False
group_6715	1	0.0008	1.0		False
group_6713	1	0.0008	1.0		False
group_6710	1	0.0008	1.0		False
group_6709	1	0.0008	1.0		False
group_6703	1	0.0008	1.0		False
group_6700	1	0.0008	1.0		False
group_6697	1	0.0008	1.0		False
group_6692	1	0.0008	1.0		False
group_6690	1	0.0008	1.0		False
group_6689	1	0.0008	1.0		False
group_6684	1	0.0008	1.0		False
group_6680	1	0.0008	1.0		False
group_6678	1	0.0008	1.0		False
group_6677	1	0.0008	1.0		False
group_6674	1	0.0008	1.0		False
group_6669	1	0.0008	1.0		False
group_6668	1	0.0008	1.0		False
group_6659	1	0.0008	1.0		False
group_6651	1	0.0008	1.0		False
group_6646	1	0.0008	1.0		False
group_6645	1	0.0008	1.0		False
group_6638	1	0.0008	1.0		False
group_6637	1	0.0008	1.0		False
group_6632	1	0.0008	1.0		False
group_6629	1	0.0008	1.0		False
group_6628	1	0.0008	1.0		False
group_6627	1	0.0008	1.0		False
group_6626	1	0.0008	1.0		False
group_6624	1	0.0008	1.0		False
group_6623	1	0.0008	1.0		False
group_6622	1	0.0008	1.0		False
group_6621	1	0.0008	1.0		False
group_6620	1	0.0008	1.0		False
group_6619	1	0.0008	1.0		False
group_6617	1	0.0008	1.0		False
group_6616	1	0.0008	1.0		False
group_6615	1	0.0008	1.0		False
group_6614	1	0.0008	1.0		False
group_6613	1	0.0008	1.0		False
group_6612	1	0.0008	1.0		False
group_6611	1	0.0008	1.0		False
group_6610	1	0.0008	1.0		False
group_6609	1	0.0008	1.0		False
group_6608	1	0.0008	1.0		False
group_6607	1	0.0008	1.0		False
group_6606	1	0.0008	1.0		False
group_6605	1	0.0008	1.0		False
group_6604	1	0.0008	1.0		False
group_6603	1	0.0008	1.0		False
group_6602	1	0.0008	1.0		False
group_6601	1	0.0008	1.0		False
group_6600	1	0.0008	1.0		False
group_6599	1	0.0008	1.0		False
group_6598	1	0.0008	1.0		False
group_6597	1	0.0008	1.0		False
group_6596	1	0.0008	1.0		False
group_6595	1	0.0008	1.0		False
group_6594	1	0.0008	1.0		False
group_6593	1	0.0008	1.0		False
group_6592	1	0.0008	1.0		False
group_6579	1	0.0008	1.0		False
group_6544	1	0.0008	1.0		False
group_6543	1	0.0008	1.0		False
group_6542	1	0.0008	1.0		False
group_6541	1	0.0008	1.0		False
group_6536	1	0.0008	1.0		False
group_6535	1	0.0008	1.0		False
group_6533	1	0.0008	1.0		False
group_6532	1	0.0008	1.0		False
group_6528	1	0.0008	1.0		False
group_6526	1	0.0008	1.0		False
group_6525	1	0.0008	1.0		False
group_6523	1	0.0008	1.0		False
group_6522	1	0.0008	1.0		False
group_6521	1	0.0008	1.0		False
group_6519	1	0.0008	1.0		False
group_6518	1	0.0008	1.0		False
group_6516	1	0.0008	1.0		False
group_6515	1	0.0008	1.0		False
group_6514	1	0.0008	1.0		False
group_6513	1	0.0008	1.0		False
group_6512	1	0.0008	1.0		False
group_6510	1	0.0008	1.0		False
group_6509	1	0.0008	1.0		False
group_6508	1	0.0008	1.0		False
group_6507	1	0.0008	1.0		False
group_6505	1	0.0008	1.0		False
group_6503	1	0.0008	1.0		False
group_6502	1	0.0008	1.0		False
group_6501	1	0.0008	1.0		False
group_6499	1	0.0008	1.0		False
group_6456	1	0.0008	1.0		False
group_6454	1	0.0008	1.0		False
group_6453	1	0.0008	1.0		False
group_6451	1	0.0008	1.0		False
group_6445	1	0.0008	1.0		False
group_6442	1	0.0008	1.0		False
group_6441	1	0.0008	1.0		False
group_6434	1	0.0008	1.0		False
group_6433	1	0.0008	1.0		False
group_6427	1	0.0008	1.0		False
group_6422	1	0.0008	1.0		False
group_6421	1	0.0008	1.0		False
group_6420	1	0.0008	1.0		False
group_6419	1	0.0008	1.0		False
group_6418	1	0.0008	1.0		False
group_6417	1	0.0008	1.0		False
group_6416	1	0.0008	1.0		False
group_6415	1	0.0008	1.0		False
group_6413	1	0.0008	1.0		False
group_6412	1	0.0008	1.0		False
group_6411	1	0.0008	1.0		False
group_6410	1	0.0008	1.0		False
group_6409	1	0.0008	1.0		False
group_6408	1	0.0008	1.0		False
group_6407	1	0.0008	1.0		False
group_6406	1	0.0008	1.0		False
group_6405	1	0.0008	1.0		False
group_6403	1	0.0008	1.0		False
group_6402	1	0.0008	1.0		False
group_6401	1	0.0008	1.0		False
group_6400	1	0.0008	1.0		False
group_6399	1	0.0008	1.0		False
group_6398	1	0.0008	1.0		False
group_6397	1	0.0008	1.0		False
group_6396	1	0.0008	1.0		False
group_6393	1	0.0008	1.0		False
group_6392	1	0.0008	1.0		False
group_6391	1	0.0008	1.0		False
group_6389	1	0.0008	1.0		False
group_6388	1	0.0008	1.0		False
group_6387	1	0.0008	1.0		False
group_6386	1	0.0008	1.0		False
group_6383	1	0.0008	1.0		False
group_6382	1	0.0008	1.0		False
group_6381	1	0.0008	1.0		False
group_6379	1	0.0008	1.0		False
group_6378	1	0.0008	1.0		False
group_6376	1	0.0008	1.0		False
group_6365	1	0.0008	1.0		False
group_6364	1	0.0008	1.0		False
group_6359	1	0.0008	1.0		False
group_6358	1	0.0008	1.0		False
group_6357	1	0.0008	1.0		False
group_6356	1	0.0008	1.0		False
group_6355	1	0.0008	1.0		False
group_6352	1	0.0008	1.0		False
group_6351	1	0.0008	1.0		False
group_6350	1	0.0008	1.0		False
group_6349	1	0.0008	1.0		False
group_6348	1	0.0008	1.0		False
group_6347	1	0.0008	1.0		False
group_6346	1	0.0008	1.0		False
group_6345	1	0.0008	1.0		False
group_6344	1	0.0008	1.0		False
group_6343	1	0.0008	1.0		False
group_6342	1	0.0008	1.0		False
group_6341	1	0.0008	1.0		False
group_6340	1	0.0008	1.0		False
group_6339	1	0.0008	1.0		False
group_6338	1	0.0008	1.0		False
group_6337	1	0.0008	1.0		False
group_6336	1	0.0008	1.0		False
group_6335	1	0.0008	1.0		False
group_6334	1	0.0008	1.0		False
group_6333	1	0.0008	1.0		False
group_6332	1	0.0008	1.0		False
group_6331	1	0.0008	1.0		False
group_6330	1	0.0008	1.0		False
group_6329	1	0.0008	1.0		False
group_6328	1	0.0008	1.0		False
group_6327	1	0.0008	1.0		False
group_6326	1	0.0008	1.0		False
group_6325	1	0.0008	1.0		False
group_6324	1	0.0008	1.0		False
group_6323	1	0.0008	1.0		False
group_6322	1	0.0008	1.0		False
group_6321	1	0.0008	1.0		False
group_6320	1	0.0008	1.0		False
group_6319	1	0.0008	1.0		False
ydeA	1	0.0008	1.0		False
group_6318	1	0.0008	1.0		False
virB4	1	0.0008	1.0		False
group_6317	1	0.0008	1.0		False
group_6316	1	0.0008	1.0		False
group_6315	1	0.0008	1.0		False
group_6314	1	0.0008	1.0		False
group_6313	1	0.0008	1.0		False
group_6312	1	0.0008	1.0		False
group_6311	1	0.0008	1.0		False
group_6310	1	0.0008	1.0		False
group_6309	1	0.0008	1.0		False
group_6308	1	0.0008	1.0		False
group_6307	1	0.0008	1.0		False
group_6306	1	0.0008	1.0		False
group_6305	1	0.0008	1.0		False
group_6304	1	0.0008	1.0		False
group_6303	1	0.0008	1.0		False
group_6302	1	0.0008	1.0		False
group_6301	1	0.0008	1.0		False
group_6300	1	0.0008	1.0		False
group_6299	1	0.0008	1.0		False
group_6298	1	0.0008	1.0		False
group_6297	1	0.0008	1.0		False
group_6296	1	0.0008	1.0		False
group_6295	1	0.0008	1.0		False
group_6294	1	0.0008	1.0		False
group_6293	1	0.0008	1.0		False
group_6292	1	0.0008	1.0		False
group_6291	1	0.0008	1.0		False
group_6290	1	0.0008	1.0		False
group_6289	1	0.0008	1.0		False
group_6288	1	0.0008	1.0		False
group_6287	1	0.0008	1.0		False
group_6286	1	0.0008	1.0		False
group_6285	1	0.0008	1.0		False
group_6284	1	0.0008	1.0		False
group_6283	1	0.0008	1.0		False
group_6282	1	0.0008	1.0		False
group_6281	1	0.0008	1.0		False
group_6280	1	0.0008	1.0		False
group_6279	1	0.0008	1.0		False
group_6278	1	0.0008	1.0		False
group_6277	1	0.0008	1.0		False
group_6276	1	0.0008	1.0		False
group_6275	1	0.0008	1.0		False
group_6274	1	0.0008	1.0		False
group_6273	1	0.0008	1.0		False
group_6272	1	0.0008	1.0		False
group_6271	1	0.0008	1.0		False
group_6270	1	0.0008	1.0		False
group_6269	1	0.0008	1.0		False
group_6268	1	0.0008	1.0		False
group_6267	1	0.0008	1.0		False
group_6266	1	0.0008	1.0		False
group_6265	1	0.0008	1.0		False
group_6264	1	0.0008	1.0		False
group_6263	1	0.0008	1.0		False
group_6262	1	0.0008	1.0		False
group_6261	1	0.0008	1.0		False
group_6260	1	0.0008	1.0		False
group_6259	1	0.0008	1.0		False
group_6258	1	0.0008	1.0		False
group_6257	1	0.0008	1.0		False
group_6256	1	0.0008	1.0		False
group_6255	1	0.0008	1.0		False
group_6254	1	0.0008	1.0		False
group_6253	1	0.0008	1.0		False
group_6252	1	0.0008	1.0		False
group_6251	1	0.0008	1.0		False
group_6250	1	0.0008	1.0		False
group_6249	1	0.0008	1.0		False
group_6248	1	0.0008	1.0		False
group_6247	1	0.0008	1.0		False
group_6246	1	0.0008	1.0		False
group_6245	1	0.0008	1.0		False
group_6244	1	0.0008	1.0		False
group_6243	1	0.0008	1.0		False
group_6242	1	0.0008	1.0		False
group_6241	1	0.0008	1.0		False
group_6240	1	0.0008	1.0		False
group_6239	1	0.0008	1.0		False
group_6238	1	0.0008	1.0		False
group_6237	1	0.0008	1.0		False
group_6236	1	0.0008	1.0		False
group_6235	1	0.0008	1.0		False
group_6234	1	0.0008	1.0		False
group_6233	1	0.0008	1.0		False
group_6232	1	0.0008	1.0		False
group_6231	1	0.0008	1.0		False
group_6230	1	0.0008	1.0		False
group_6229	1	0.0008	1.0		False
group_6228	1	0.0008	1.0		False
group_6227	1	0.0008	1.0		False
group_6223	1	0.0008	1.0		False
group_6222	1	0.0008	1.0		False
group_6221	1	0.0008	1.0		False
group_6220	1	0.0008	1.0		False
group_6219	1	0.0008	1.0		False
group_6217	1	0.0008	1.0		False
group_6216	1	0.0008	1.0		False
group_6215	1	0.0008	1.0		False
group_6214	1	0.0008	1.0		False
group_6213	1	0.0008	1.0		False
group_6212	1	0.0008	1.0		False
group_6210	1	0.0008	1.0		False
group_6208	1	0.0008	1.0		False
group_6207	1	0.0008	1.0		False
group_6205	1	0.0008	1.0		False
group_6203	1	0.0008	1.0		False
group_6202	1	0.0008	1.0		False
group_6201	1	0.0008	1.0		False
group_6200	1	0.0008	1.0		False
group_6199	1	0.0008	1.0		False
group_6198	1	0.0008	1.0		False
group_6197	1	0.0008	1.0		False
group_6194	1	0.0008	1.0		False
group_6193	1	0.0008	1.0		False
group_6188	1	0.0008	1.0		False
group_6187	1	0.0008	1.0		False
group_6186	1	0.0008	1.0		False
group_6185	1	0.0008	1.0		False
group_6184	1	0.0008	1.0		False
group_6183	1	0.0008	1.0		False
group_6182	1	0.0008	1.0		False
group_6181	1	0.0008	1.0		False
group_6180	1	0.0008	1.0		False
group_6179	1	0.0008	1.0		False
group_6178	1	0.0008	1.0		False
group_6177	1	0.0008	1.0		False
group_6176	1	0.0008	1.0		False
group_6175	1	0.0008	1.0		False
group_6174	1	0.0008	1.0		False
group_6173	1	0.0008	1.0		False
group_6172	1	0.0008	1.0		False
group_6167	1	0.0008	1.0		False
group_6166	1	0.0008	1.0		False
group_6161	1	0.0008	1.0		False
group_6158	1	0.0008	1.0		False
group_6157	1	0.0008	1.0		False
group_6145	1	0.0008	1.0		False
group_6144	1	0.0008	1.0		False
group_6142	1	0.0008	1.0		False
group_6141	1	0.0008	1.0		False
group_6140	1	0.0008	1.0		False
group_6139	1	0.0008	1.0		False
group_6138	1	0.0008	1.0		False
group_6136	1	0.0008	1.0		False
group_6135	1	0.0008	1.0		False
group_6134	1	0.0008	1.0		False
group_6133	1	0.0008	1.0		False
group_6132	1	0.0008	1.0		False
group_6131	1	0.0008	1.0		False
group_6130	1	0.0008	1.0		False
group_6129	1	0.0008	1.0		False
group_6128	1	0.0008	1.0		False
group_6127	1	0.0008	1.0		False
group_6126	1	0.0008	1.0		False
group_6125	1	0.0008	1.0		False
group_6124	1	0.0008	1.0		False
group_6123	1	0.0008	1.0		False
group_6122	1	0.0008	1.0		False
group_6121	1	0.0008	1.0		False
group_6119	1	0.0008	1.0		False
group_6118	1	0.0008	1.0		False
group_6117	1	0.0008	1.0		False
group_6116	1	0.0008	1.0		False
group_6115	1	0.0008	1.0		False
group_6114	1	0.0008	1.0		False
group_6108	1	0.0008	1.0		False
group_6096	1	0.0008	1.0		False
fexB	1	0.0008	1.0		False
group_6062	1	0.0008	1.0		False
group_6061	1	0.0008	1.0		False
group_6030	1	0.0008	1.0		False
group_6026	1	0.0008	1.0		False
group_6013	1	0.0008	1.0		False
group_6002	1	0.0008	1.0		False
group_6001	1	0.0008	1.0		False
group_5990	1	0.0008	1.0		False
group_5986	1	0.0008	1.0		False
group_5976	1	0.0008	1.0		False
group_5970	1	0.0008	1.0		False
group_5967	1	0.0008	1.0		False
group_5945	1	0.0008	1.0		False
group_5941	1	0.0008	1.0		False
group_5939	1	0.0008	1.0		False
group_5938	1	0.0008	1.0		False
group_5937	1	0.0008	1.0		False
group_5936	1	0.0008	1.0		False
group_5935	1	0.0008	1.0		False
group_5934	1	0.0008	1.0		False
group_5933	1	0.0008	1.0		False
group_5931	1	0.0008	1.0		False
group_5929	1	0.0008	1.0		False
group_5927	1	0.0008	1.0		False
group_5926	1	0.0008	1.0		False
group_5925	1	0.0008	1.0		False
group_5922	1	0.0008	1.0		False
group_5921	1	0.0008	1.0		False
group_5920	1	0.0008	1.0		False
group_5919	1	0.0008	1.0		False
group_5918	1	0.0008	1.0		False
group_5917	1	0.0008	1.0		False
group_5915	1	0.0008	1.0		False
group_5912	1	0.0008	1.0		False
group_5911	1	0.0008	1.0		False
group_5909	1	0.0008	1.0		False
group_5907	1	0.0008	1.0		False
group_5906	1	0.0008	1.0		False
group_5905	1	0.0008	1.0		False
group_5904	1	0.0008	1.0		False
group_5903	1	0.0008	1.0		False
group_5902	1	0.0008	1.0		False
group_5900	1	0.0008	1.0		False
group_5899	1	0.0008	1.0		False
group_5898	1	0.0008	1.0		False
group_5897	1	0.0008	1.0		False
group_5896	1	0.0008	1.0		False
group_5894	1	0.0008	1.0		False
group_5893	1	0.0008	1.0		False
group_5892	1	0.0008	1.0		False
group_5891	1	0.0008	1.0		False
group_5890	1	0.0008	1.0		False
group_5889	1	0.0008	1.0		False
group_5888	1	0.0008	1.0		False
group_5887	1	0.0008	1.0		False
group_5886	1	0.0008	1.0		False
group_5884	1	0.0008	1.0		False
group_5883	1	0.0008	1.0		False
group_5881	1	0.0008	1.0		False
group_5880	1	0.0008	1.0		False
group_5879	1	0.0008	1.0		False
group_5877	1	0.0008	1.0		False
group_5874	1	0.0008	1.0		False
group_5872	1	0.0008	1.0		False
group_5871	1	0.0008	1.0		False
group_5864	1	0.0008	1.0		False
group_5863	1	0.0008	1.0		False
group_5862	1	0.0008	1.0		False
group_5858	1	0.0008	1.0		False
group_5856	1	0.0008	1.0		False
group_5855	1	0.0008	1.0		False
group_5853	1	0.0008	1.0		False
group_5847	1	0.0008	1.0		False
group_5846	1	0.0008	1.0		False
group_5845	1	0.0008	1.0		False
group_5842	1	0.0008	1.0		False
group_5820	1	0.0008	1.0		False
group_5748	1	0.0008	1.0		False
group_5707	1	0.0008	1.0		False
